cluster,Player,Pos,player_code,Season,G,GS,MP,Height,PER,ORBrate,DRBrate,ASTrate,STLrate,BLKrate,TOVrate,PTS,USGrate,FTr,FT_perc,FGA,FGperc2P,FGperc3P,2PTperc_Assisted,FGAperc3P,CornerPerc3PA,3PTperc_Assisted,DunkspercFGA,FGAperc0to3,FGAperc3to10,FGAperc10to16,FGAperc16to3P,poss,mp,raptor_total,war_reg_season,predator_total,pace_impact
Traditional Bigs,Brendan Haywood,C,haywobr01,2002,62,2,1266,84,13.7,13,16.6,3.5,0.9,5.3,14.6,13.5,12.4,0.724,0.606,9.5,0.493,0,0.541,0,0,0,0.235,0.538,0.303,0.127,0.032,2356,1266,-0.189123796,1.650383373,-0.546295099,-0.20643349
Traditional Bigs,Brendan Haywood,C,haywobr01,2003,81,69,1930,84,13.5,11.7,13,2.4,0.9,4.6,12.7,14.1,12.5,0.723,0.633,9.6,0.51,0,0.543,0,0,0,0.257,0.605,0.224,0.15,0.021,3587,1930,-0.585862449,2.124815587,-0.885292243,-0.26706031
Traditional Bigs,Brendan Haywood,C,haywobr01,2004,77,59,1484,84,17.2,13.7,15.6,5.2,1.1,4.9,14,18.8,17,0.603,0.585,13.6,0.517,0,0.5,0.003,0,0,0.178,0.469,0.379,0.124,0.026,2883,1484,0.757397039,2.641166738,-0.366414111,-0.494874415
Traditional Bigs,Brendan Haywood,C,haywobr01,2005,68,68,1865,84,16.5,11.8,16.4,4.9,1.4,4.5,15.1,17.6,14.9,0.611,0.609,11.8,0.56,0,0.54,0,0,0,0.22,0.504,0.431,0.059,0.007,4260,2161,2.752016862,4.556312234,2.202766965,-0.257740159
Traditional Bigs,Brendan Haywood,C,haywobr01,2006,79,70,1879,84,13.8,12,17,3.9,0.8,4.3,15.5,15.9,14.9,0.519,0.585,12,0.514,0,0.505,0,0,0,0.162,0.549,0.368,0.072,0.012,3948,2034,-1.712958401,1.004500954,-2.242030431,-0.20423771
Traditional Bigs,Brendan Haywood,C,haywobr01,2007,77,49,1740,84,14.2,12.5,19.2,4.1,1,3.9,16.7,15,13.6,0.592,0.548,10.4,0.558,0,0.51,0,0,0,0.228,0.614,0.293,0.07,0.023,3513,1774,-0.717033399,1.745221418,-1.23923683,-0.20279069
Traditional Bigs,Brendan Haywood,C,haywobr01,2008,80,80,2228,84,18.3,14,16.4,5.2,0.7,5,12.9,20.4,17.3,0.491,0.735,14.4,0.528,0,0.528,0,0,0,0.182,0.551,0.287,0.129,0.033,4532,2406,0.513130183,3.435806149,-0.008536705,-0.686425917
Traditional Bigs,Brendan Haywood,C,haywobr01,2010,49,48,1614,84,16.2,14.1,22.2,1.7,0.6,4.8,14.2,15.5,13.2,0.472,0.646,10.9,0.561,0,0.532,0,0,0,0.257,0.69,0.224,0.051,0.036,4818,2494,1.043031825,3.959557531,0.658291086,-0.519769398
Traditional Bigs,Brendan Haywood,C,haywobr01,2010,28,19,741,84,16.1,12.2,19.9,5,0.6,5.8,14.1,15.8,14,0.558,0.575,10.9,0.568,0,0.693,0.006,0,0,0.244,0.737,0.199,0.026,0.032,4818,2494,1.043031825,3.959557531,0.658291086,-0.519769398
Traditional Bigs,Brendan Haywood,C,haywobr01,2011,72,8,1331,84,11.7,11.8,20.9,2.1,0.6,4.2,14.5,12.6,12.4,0.794,0.362,8.8,0.577,0,0.688,0.004,0,0,0.3,0.677,0.247,0.054,0.018,3063,1606,-2.8541298,-0.110545557,-3.106052671,-0.004064421
Traditional Bigs,Brendan Haywood,C,haywobr01,2012,54,54,1146,84,12.9,13.7,18,2.6,1.1,3.8,14.5,12.9,12.8,0.421,0.469,10.4,0.518,0,0.644,0,0,0,0.197,0.592,0.316,0.092,0,2323,1207,-0.72865694,1.306728616,-1.201542979,-0.326189881
Traditional Bigs,Brendan Haywood,C,haywobr01,2013,61,17,1162,84,8.7,12,16.7,3.9,0.7,3.4,16.9,9.8,11.5,0.306,0.455,9.8,0.433,0,0.57,0.005,0,0,0.065,0.333,0.458,0.185,0.019,2241,1162,-4.447051163,-1.002256608,-4.881762434,-0.355739515
High Usage Guards,Luther Head,SG,headlu01,2006,80,27,2310,75,11.2,1.7,11.6,16.2,2.1,0.3,14.8,16.7,16.6,0.195,0.699,14.9,0.445,0.361,0.39,0.497,0.361,0.814,0.005,0.233,0.059,0.056,0.156,4284,2310,1.408604169,4.912787323,1.001910997,0.217139433
High Usage Guards,Luther Head,SG,headlu01,2007,80,10,2211,75,13.7,1.6,11.4,14.8,1.8,0.2,15.5,20.9,18.6,0.15,0.79,16.8,0.431,0.441,0.488,0.573,0.299,0.768,0.006,0.201,0.033,0.047,0.146,4486,2352,-0.188144884,3.231216592,-0.287315226,-0.036057478
High Usage Guards,Luther Head,SG,headlu01,2008,73,17,1379,75,13.6,1.5,9.4,16.4,1.7,0.5,12,21.5,19.3,0.17,0.815,18.4,0.504,0.351,0.433,0.472,0.12,0.734,0.002,0.308,0.025,0.027,0.168,2706,1423,1.031816594,2.894942044,-0.051192966,0.066837309
High Usage Guards,Luther Head,PG,headlu01,2009,22,4,322,75,9.8,1.1,8.4,17.4,1,0.2,12.9,17.5,17.9,0.158,0.875,16.7,0.397,0.368,0.56,0.376,0.237,0.786,0,0.267,0.079,0.079,0.198,945,498,-3.798514502,-0.265387779,-4.108432445,0.898986878
High Usage Guards,Luther Head,SG,headlu01,2009,10,0,176,75,10.2,2,15.1,19.5,3.3,0.5,16.2,13,14.8,0.186,0.625,13,0.37,0.375,0.3,0.372,0.438,0.667,0,0.233,0.14,0.093,0.163,945,498,-3.798514502,-0.265387779,-4.108432445,0.898986878
High Usage Guards,Luther Head,SG,headlu01,2010,47,10,813,75,11.5,0.8,10,14.8,1.1,0.8,13.8,21.7,21.2,0.186,0.828,18.9,0.481,0.352,0.404,0.338,0.238,0.784,0.003,0.254,0.064,0.058,0.286,1664,813,-2.502136204,0.102785912,-3.764975147,-0.023880924
High Usage Guards,Luther Head,PG,headlu01,2011,36,14,586,75,11.7,3,8.8,17.7,0.9,1.1,14.7,17.2,16.1,0.305,0.78,14.1,0.43,0.391,0.372,0.39,0.203,0.8,0.006,0.146,0.183,0.037,0.244,1176,586,-1.864211097,0.263816884,-3.083979541,-0.356758651
3PT Shooting Swingmen,Gerald Henderson,SG,hendege02,2010,43,0,355,77,9.7,5.2,13.3,6,1.5,2.1,10.1,16.9,18.2,0.452,0.745,15.6,0.388,0.211,0.636,0.183,0.368,1,0.115,0.375,0.077,0.135,0.231,676,355,-2.847570289,-0.017653858,-4.564499487,-0.096513139
3PT Shooting Swingmen,Gerald Henderson,SG,hendege02,2011,68,30,1661,77,13.2,3.5,11.6,10.7,1.6,1.6,9.1,21.1,19.9,0.286,0.785,18.4,0.472,0.194,0.671,0.063,0.444,0.857,0.072,0.274,0.121,0.111,0.432,3136,1661,-0.400082555,1.984730845,-1.098522867,-0.313001959
3PT Shooting Swingmen,Gerald Henderson,SG,hendege02,2012,55,55,1831,77,14,3.9,10.5,13.5,1.4,0.8,11,23.9,23,0.282,0.76,20.8,0.475,0.234,0.595,0.065,0.234,0.636,0.05,0.254,0.122,0.133,0.426,3515,1831,-2.174335883,0.536718451,-2.113382513,-0.180876093
3PT Shooting Swingmen,Gerald Henderson,SG,hendege02,2013,68,58,2133,77,16.4,2.9,10.8,15.6,1.7,1.3,9.8,26,23.5,0.366,0.824,21,0.462,0.33,0.501,0.117,0.21,0.97,0.044,0.268,0.124,0.175,0.316,4113,2133,-1.08941287,1.802783591,-1.031226661,-0.224691525
3PT Shooting Swingmen,Gerald Henderson,SG,hendege02,2014,77,77,2461,77,13.1,1.4,12.9,13.9,1.1,1,9.6,22.8,22.1,0.332,0.761,19.6,0.445,0.348,0.551,0.124,0.287,0.9,0.053,0.2,0.102,0.215,0.359,4984,2580,-1.835136928,1.133215119,-2.171743621,-0.861678237
3PT Shooting Swingmen,Gerald Henderson,SG,hendege02,2015,80,72,2315,77,13.2,1.7,11.6,15.6,1.1,0.7,10.5,21.6,20.7,0.256,0.848,18.9,0.457,0.331,0.517,0.161,0.493,0.956,0.044,0.21,0.106,0.189,0.334,4535,2315,0.133204094,3.400445536,-0.626853928,-0.139229747
3PT Shooting Swingmen,Gerald Henderson,SG,hendege02,2016,72,0,1431,77,12.9,2.3,13.7,8.2,1.4,1,10.3,21.8,20.2,0.276,0.767,18.5,0.468,0.353,0.5,0.257,0.529,0.958,0.043,0.157,0.096,0.183,0.304,3392,1665,-0.831500325,1.508017958,-1.49680462,-0.490546449
3PT Shooting Swingmen,Gerald Henderson,SG,hendege02,2017,72,41,1667,77,10.8,2.2,10,10.5,1.2,0.7,9,19.3,17.9,0.298,0.806,16.2,0.455,0.353,0.538,0.313,0.283,0.902,0.033,0.203,0.119,0.19,0.172,3482,1667,-3.233999297,-0.410218354,-3.804668721,-0.339491552
3PT Shooting Swingmen,Xavier Henry,SG,henryxa01,2011,38,16,527,78,7,2,6.4,5,1.1,0.5,6.6,16.4,16.8,0.325,0.635,15.9,0.441,0.118,0.619,0.106,0.235,1,0.038,0.256,0.138,0.069,0.431,1021,527,-5.090146286,-0.630593347,-6.137959233,0.205223362
Stretch Forwards,Xavier Henry,SG,henryxa01,2012,45,0,759,78,9.2,3.8,12.7,7.6,1.9,0.9,11.7,17.1,18.7,0.373,0.612,16.3,0.393,0.412,0.627,0.075,0.529,1,0.026,0.254,0.189,0.114,0.368,1412,759,-3.521482603,-0.29903023,-4.114609523,0.086529324
3PT Shooting Swingmen,Xavier Henry,SF,henryxa01,2013,50,2,625,78,7.6,3.9,13.4,3.2,1.4,0.7,13.3,16.8,17.3,0.571,0.63,14,0.413,0.364,0.565,0.068,0.727,1,0.043,0.36,0.155,0.075,0.342,1166,625,-6.185398491,-1.102696293,-6.536829479,0.614779253
3PT Shooting Swingmen,Xavier Henry,SF,henryxa01,2014,43,5,908,78,12.3,2.9,10.5,8.8,2.4,0.6,11.9,23.1,23.1,0.513,0.655,18.5,0.439,0.346,0.44,0.235,0.21,0.929,0.058,0.322,0.183,0.052,0.209,1920,908,1.059848592,1.776113086,0.019782642,0.6062912
Traditional Bigs,John Henson,PF,hensojo01,2013,63,9,827,81,18.2,14.5,24.4,6.3,1.2,3.7,11,23.3,22.6,0.313,0.533,20.6,0.486,0,0.611,0.009,0.333,0,0.104,0.479,0.304,0.095,0.113,1713,860,-2.318506801,0.30605774,-3.112342048,-0.384978212
Traditional Bigs,John Henson,PF,hensojo01,2014,70,23,1856,81,17.9,10.2,20.8,10.9,1.2,5.1,13.7,22,20.3,0.277,0.514,18,0.539,0,0.654,0.002,0,0,0.108,0.443,0.424,0.072,0.059,3608,1856,-3.393414981,-0.604846916,-3.867152471,-0.696264433
Traditional Bigs,John Henson,C,hensojo01,2015,67,11,1228,81,18,11.7,17.4,7.8,1.2,9.3,17.6,19.5,18.1,0.396,0.569,14.4,0.566,0,0.76,0,0,0,0.176,0.642,0.329,0.023,0.003,2722,1381,-2.041230894,0.276109983,-2.471760991,0.114260489
Versatile Role Players,John Henson,C,hensojo01,2016,57,1,960,81,18.6,10.4,15.8,9,1,9.7,15.7,21.1,19.1,0.402,0.59,15.4,0.566,0,0.756,0.003,0,0,0.12,0.536,0.405,0.041,0.014,1920,960,-1.478824325,0.6230679,-1.971227178,0.071597506
Traditional Bigs,John Henson,C,hensojo01,2017,58,39,1123,81,15.3,9.6,20.8,7.7,1.3,6.1,12.7,17.7,16.6,0.346,0.692,14,0.516,0,0.723,0.003,0,0,0.146,0.511,0.356,0.052,0.081,2260,1135,-2.105308896,0.37024564,-2.718978694,-0.153084982
Traditional Bigs,John Henson,C,hensojo01,2018,76,69,1970,81,15.7,9,21.5,8.6,1.1,4.7,12.8,16.8,15,0.315,0.57,12.7,0.578,0.143,0.815,0.014,0.143,1,0.227,0.558,0.317,0.026,0.084,4134,2044,-0.9202215,1.700559226,-0.828781887,-0.492536775
Rim-Running Athletic Bigs,John Henson,PF,hensojo01,2020,29,2,412,81,16.9,8.5,22.3,15.2,1.9,6.7,13.5,17.1,16.1,0.275,0.515,14.2,0.618,0.194,0.8,0.258,0.258,1,0.183,0.433,0.283,0.008,0.017,1259,600,2.452522793960818,1.584882223382652,1.667451659008104,0.4039775892847448
Rim-Running Athletic Bigs,John Henson,PF,hensojo01,2020,11,6,188,81,17.1,8.3,20.8,9.3,2.1,4.5,20.9,19.9,16.7,0.255,0.462,13.3,0.696,0.4,0.719,0.098,0.4,1,0.157,0.529,0.373,0,0,1259,600,2.452522793960818,1.584882223382652,1.667451659008104,0.4039775892847448
Stretch Forwards,Juan Hernang�mez,PF,hernaju01,2017,62,9,842,81,13.4,5.7,18.7,4.7,1.7,1.1,10.7,17.7,14.6,0.339,0.75,13,0.495,0.407,0.618,0.504,0.257,1,0.08,0.353,0.098,0.018,0.031,1781,842,1.010567479,1.620631665,-0.005367175,0.311820644
Stretch Forwards,Juan Hernang�mez,PF,hernaju01,2019,70,25,1358,81,11,5.1,16.1,5.3,1,1.6,9.5,14.8,12.2,0.274,0.767,11.4,0.541,0.365,0.722,0.576,0.293,0.985,0.051,0.296,0.092,0.013,0.022,2847,1373,-0.650266374,1.517801782,-1.225133373,-0.615962249
Stretch Forwards,Juan Hernang�mez,PF,hernaju01,2020,34,0,422,81,6.9,6.3,18.7,6.7,0.6,1.1,12.9,12.5,14.3,0.227,0.64,12.9,0.46,0.25,0.609,0.545,0.25,1,0.091,0.318,0.091,0.036,0.009,1827,833,-0.7652323666866268,0.8413308295833488,0.033354436918249,0.3609731514762768
Stretch Forwards,Juan Hernang�mez,PF,hernaju01,2020,14,14,411,81,14.1,4.7,22.1,6.4,1.6,0.8,8.2,20.4,17.1,0.336,0.609,15.5,0.485,0.42,0.727,0.504,0.188,0.966,0.066,0.38,0.102,0.007,0.007,1827,833,-0.7652323666866268,0.8413308295833488,0.033354436918249,0.3609731514762768
Rim-Running Athletic Bigs,Willy Hernangómez,C,hernawi01,2017,72,22,1324,83,19,13.8,27.1,11.5,1.5,2.2,16.1,22.2,20.3,0.269,0.728,17.6,0.538,0.267,0.607,0.032,0.4,1,0.097,0.606,0.219,0.077,0.06,2713,1324,-0.942986645,1.226270293,-0.899632778,0.451950926
Rim-Running Athletic Bigs,Willy Hernangómez,C,hernawi01,2018,26,0,233,83,16.9,10.5,21.3,14.3,1.7,2.6,21.8,23.6,22.4,0.346,0.429,17.2,0.632,0.2,0.688,0.062,0,1,0.148,0.556,0.272,0.049,0.062,1044,495,-0.239153965,0.631060506,-0.19868533,0.879922164
Rim-Running Athletic Bigs,Willy Hernangómez,C,hernawi01,2018,22,1,262,83,25,15.8,32.4,7.1,1.9,2.9,7.5,25.1,19.7,0.747,0.758,15.5,0.5,0.571,0.658,0.084,0.429,1,0.096,0.59,0.265,0.036,0.036,1044,495,-0.239153965,0.631060506,-0.19868533,0.879922164
Rim-Running Athletic Bigs,Willy Hernangómez,C,hernawi01,2019,58,3,812,83,20.4,15.3,26.3,11.5,1,2.1,13.9,25.2,22.1,0.488,0.694,17.7,0.539,0.385,0.659,0.132,0.128,1,0.095,0.553,0.268,0.031,0.017,1739,812,-4.142028704,-0.579823768,-3.830721554,0.553272305
Rim-Running Athletic Bigs,Willy Hernangómez,C,hernawi01,2020,31,0,375,83,19.2,12.1,27.5,13.5,1.3,1.7,15.4,25.4,22.9,0.424,0.627,18.6,0.59,0.227,0.58,0.158,0.136,1,0.115,0.489,0.273,0.058,0.022,772,375,-1.961806464026093,0.1510364867225704,-4.437764831883411,0.1591508872845325
3PT Shooting Swingmen,Tyler Herro,SG,herroty01,2020,47,6,1280,77,11.4,1.3,14.6,11.1,1.1,0.5,11.3,23.1,22,0.148,0.835,20.3,0.434,0.391,0.471,0.476,0.146,0.778,0.004,0.118,0.1,0.12,0.186,2673,1280,-2.399348897102945,0.2288017665777476,-2.236366787239253,-0.0859618397635347
3PT Shooting Swingmen,Mario Hezonja,SF,hezonma01,2016,79,9,1413,80,9.4,2.2,11.8,11.2,1.4,1,18,16.9,16.9,0.129,0.907,14.8,0.504,0.349,0.526,0.459,0.182,0.836,0.053,0.203,0.081,0.05,0.206,2898,1413,-3.045048634,-0.213872057,-3.276351881,0.536439838
3PT Shooting Swingmen,Mario Hezonja,SF,hezonma01,2017,65,2,960,80,7.2,2.2,14.7,9.6,1.5,1.3,14.1,16.4,18.8,0.152,0.8,17,0.398,0.299,0.5,0.436,0.222,0.837,0.036,0.182,0.097,0.042,0.242,1947,960,-5.874291022,-1.537501491,-5.955246732,0.464651881
Stretch Forwards,Mario Hezonja,SF,hezonma01,2018,75,30,1657,80,13.7,2.7,16.1,10,2.4,1.5,11.5,21.3,19.9,0.17,0.819,18.2,0.523,0.337,0.568,0.433,0.131,0.878,0.057,0.246,0.143,0.063,0.113,3407,1657,-0.648216671,1.775629795,-0.828568789,-0.068152302
Stretch Forwards,Mario Hezonja,SF,hezonma01,2019,58,24,1206,80,10.8,2.4,18.7,11.5,2.3,0.6,14.6,20.4,21.3,0.246,0.763,18.5,0.478,0.276,0.47,0.328,0.158,0.857,0.045,0.341,0.151,0.086,0.095,2532,1206,-2.383186166,0.22643142,-2.378408088,0.329818718
Stretch Forwards,Mario Hezonja,PF,hezonma01,2020,47,4,767,80,9.5,3.6,18.1,7.2,1.7,1,14.9,14,13.7,0.27,0.824,11.7,0.48,0.328,0.45,0.339,0.156,0.905,0.053,0.349,0.18,0.074,0.058,1664,767,-4.394484352845652,-0.6447291048348006,-4.723415852070257,0.1907688630170438
Traditional Bigs,Roy Hibbert,C,hibbero01,2009,70,42,1009,86,16.1,12.4,14.1,7.9,1,5.6,10.2,24.4,23.3,0.35,0.667,20.7,0.471,0,0.556,0,0,0,0.093,0.483,0.352,0.083,0.081,2052,1009,-0.85262024300000006,0.984254886,-0.656378093,0.712520968
Rim-Running Athletic Bigs,Roy Hibbert,C,hibbero01,2010,81,69,2035,86,16.2,9.4,15.5,13.5,0.7,4.6,14.1,23,22.2,0.286,0.754,19,0.495,0.5,0.503,0.008,0.667,1,0.065,0.38,0.352,0.129,0.132,4164,2035,0.225678443,3.085547816,-0.27214852,-0.120655194
Traditional Bigs,Roy Hibbert,C,hibbero01,2011,81,80,2244,86,15.9,9.1,21,12.8,0.7,4.6,15.5,23.1,23.6,0.309,0.745,20.1,0.463,0,0.541,0.004,0.25,0,0.102,0.292,0.433,0.133,0.138,4728,2376,-1.364165303,1.673630335,-1.429964787,-0.296989466
Traditional Bigs,Roy Hibbert,C,hibbero01,2012,65,65,1937,86,19.3,12.5,20.7,9.9,0.9,5.2,14.2,22.8,21.1,0.358,0.711,18.2,0.498,0,0.482,0.001,0,0,0.069,0.358,0.455,0.118,0.067,4332,2277,1.222977831,3.464524068,1.110691958,-0.577458253
Traditional Bigs,Roy Hibbert,C,hibbero01,2013,79,79,2269,86,17.3,14.8,17.4,8.9,0.9,6.7,14.5,22,22.5,0.261,0.741,20.2,0.449,0.25,0.523,0.005,0.5,1,0.064,0.36,0.424,0.13,0.081,5590,2963,2.571677727,5.663014436,2.249340199,-0.569855085
Rim-Running Athletic Bigs,Roy Hibbert,C,hibbero01,2014,81,81,2409,86,13.5,9.9,15,6.2,0.6,5.7,14.5,18.8,19.4,0.357,0.77,16.2,0.439,0.4,0.578,0.007,0.4,1,0.037,0.245,0.442,0.155,0.151,5638,2951,1.152296599,5.516151375,0.374833057,-1.075033084
Traditional Bigs,Roy Hibbert,C,hibbero01,2015,76,76,1926,86,15.4,9,21.9,7.4,0.5,5.1,11.8,21.5,21.3,0.287,0.824,19,0.448,0,0.603,0.003,0,0,0.049,0.217,0.397,0.172,0.211,3728,1926,-0.374223482,2.304759324,-1.186240242,-1.223502078
Traditional Bigs,Roy Hibbert,C,hibbero01,2016,81,81,1878,86,11.2,7.3,15.8,8,0.9,4.6,13.8,12.9,12.9,0.353,0.807,11,0.445,0,0.61,0.005,0,0,0.085,0.297,0.299,0.146,0.253,3794,1878,-5.201244075,-2.339445451,-5.901109799,-0.383894181
Traditional Bigs,Roy Hibbert,C,hibbero01,2017,42,13,671,86,13.5,8.6,16,4.5,0.6,5.8,14.9,16.2,14,0.521,0.813,10.8,0.542,0,0.654,0,0,0,0.132,0.389,0.313,0.118,0.181,1412,682,-1.859359566,0.316162577,-3.144288326,0.061075559
Versatile Role Players,Roy Hibbert,C,hibbero01,2017,6,0,11,86,16.3,10.1,10,13.5,0,14.1,25,17.8,15.5,0,0,13.3,0.667,0,0.5,0,0,0,0,0.667,0.333,0,0,1412,682,-1.859359566,0.316162577,-3.144288326,0.061075559
Traditional Bigs,J.J. Hickson,C,hicksjj01,2009,62,0,705,81,12.5,9.1,18.4,2.1,1.1,3.4,16.8,18.8,18,0.345,0.672,14.9,0.515,0,0.76,0,0,0,0.206,0.603,0.186,0.082,0.129,1318,705,-5.315545614,-0.923290341,-5.856637135,0.048942763
Traditional Bigs,J.J. Hickson,PF,hicksjj01,2010,81,73,1691,81,15.2,8.2,19.5,3.9,1.1,1.8,13.4,21.4,18.9,0.312,0.681,16.2,0.555,0,0.775,0.002,0,0,0.257,0.638,0.149,0.075,0.136,3411,1770,-3.506868233,-0.461093211,-3.762649851,-0.3447173
Traditional Bigs,J.J. Hickson,C,hicksjj01,2011,80,66,2256,81,15.6,10.8,25,7.5,1.1,1.8,13.6,25.3,25.5,0.392,0.673,21.4,0.461,0,0.634,0.005,0.2,0,0.109,0.453,0.207,0.135,0.2,4421,2256,-5.545198262,-3.208887837,-4.879749452,-0.243802359
Traditional Bigs,J.J. Hickson,PF,hicksjj01,2012,35,9,644,81,9.9,10.9,19.7,5,1.4,1.9,16.4,13,16,0.335,0.638,13.6,0.372,0,0.656,0.006,0,0,0.127,0.335,0.231,0.185,0.249,2438,1244,-4.128652363,-0.83220514,-4.303416194,-0.546654519
Traditional Bigs,J.J. Hickson,PF,hicksjj01,2012,19,10,600,81,20.2,12.6,18.3,6.9,1.1,2.3,10.9,25.2,21.6,0.347,0.645,19.2,0.546,0,0.571,0.005,0,0,0.142,0.502,0.237,0.114,0.142,2438,1244,-4.128652363,-0.83220514,-4.303416194,-0.546654519
Rim-Running Athletic Bigs,J.J. Hickson,C,hicksjj01,2013,80,80,2323,81,19.7,13.2,28.5,6.6,1.1,1.7,14.4,23,19.9,0.36,0.679,16.8,0.563,0,0.672,0.003,0.5,0,0.176,0.583,0.196,0.122,0.095,4474,2323,-2.374557472,0.441495694,-2.261936938,-0.727451948
Traditional Bigs,J.J. Hickson,PF,hicksjj01,2014,69,52,1859,81,16.2,11.9,24.8,8.4,1.2,2,14.1,21.4,20.8,0.443,0.517,17.2,0.514,0,0.693,0.012,0.125,0,0.159,0.48,0.278,0.128,0.101,3843,1859,-3.208737532,-0.435741126,-2.639726998,0.142430193
Rim-Running Athletic Bigs,J.J. Hickson,C,hicksjj01,2015,73,8,1411,81,14.3,11.1,24,6.5,1.3,1.9,14.9,19.5,19.7,0.438,0.577,16.2,0.477,0,0.67,0.004,0.5,0,0.163,0.553,0.298,0.096,0.048,2873,1411,-4.772004852,-1.457743692,-5.199188935,0.139542071
Traditional Bigs,J.J. Hickson,C,hicksjj01,2016,20,9,305,81,15.8,7.9,24,8.7,1.6,3.2,10.6,22.5,21.6,0.541,0.458,17.9,0.505,0,0.764,0,0,0,0.211,0.587,0.183,0.147,0.083,911,436,-1.865150188,0.203771398,-2.744394321,0.452073912
Traditional Bigs,J.J. Hickson,C,hicksjj01,2016,15,0,131,81,18.9,14.2,24.4,8.5,1.9,1.2,12.1,25.7,24.8,0.957,0.432,17.1,0.556,0,0.6,0.022,0,0,0.13,0.5,0.283,0.109,0.087,911,436,-1.865150188,0.203771398,-2.744394321,0.452073912
3PT Shooting Swingmen,Buddy Hield,SG,hieldbu01,2017,57,37,1161,76,9.9,1.7,13.4,10.3,0.8,0.5,9,20.6,20.4,0.07,0.879,19.9,0.416,0.369,0.49,0.511,0.141,0.82,0.011,0.246,0.068,0.061,0.112,3885,1888,-2.252622805,0.508943736,-2.913487454,0.079927487
3PT Shooting Swingmen,Buddy Hield,SG,hieldbu01,2017,25,18,727,76,14.9,2.6,13.7,10.3,1.4,0.3,14.4,26.3,22.9,0.145,0.814,20.6,0.525,0.428,0.373,0.466,0.217,0.746,0.014,0.118,0.128,0.162,0.125,3885,1888,-2.252622805,0.508943736,-2.913487454,0.079927487
3PT Shooting Swingmen,Buddy Hield,SG,hieldbu01,2018,80,12,2024,76,16.1,3,14.8,12.8,2.1,1,11.3,27,24.3,0.087,0.877,23.3,0.457,0.431,0.442,0.437,0.164,0.773,0.015,0.16,0.106,0.105,0.192,4059,2024,1.360730011,4.239852728,1.045937422,-0.118506011
3PT Shooting Swingmen,Buddy Hield,SG,hieldbu01,2019,82,82,2615,76,17.5,4.1,12.4,11.9,1,1.1,9.2,30.2,25.1,0.142,0.886,24.2,0.487,0.427,0.504,0.479,0.194,0.842,0.026,0.19,0.089,0.094,0.149,5717,2615,1.360634771,5.524852282,1.780591504,0.753612511
3PT Shooting Swingmen,Buddy Hield,SG,hieldbu01,2020,64,44,2045,76,16.3,3.1,14.1,15.8,1.4,0.8,11.8,30.2,27.1,0.123,0.855,25.3,0.477,0.395,0.401,0.582,0.173,0.709,0.017,0.13,0.08,0.087,0.121,4280,2045,0.1272580291710079,3.018165253093152,1.47919195070082,0.5486593370643489
3PT Shooting Swingmen,Cory Higgins,PG,higgico01,2012,38,0,423,77,4.1,1.8,7.9,15,0.6,1.1,17.3,18.7,24.6,0.375,0.7,19.9,0.343,0.2,0.375,0.125,0.25,0.75,0.006,0.281,0.175,0.156,0.263,812,423,-9.496465045,-1.463686459,-10.28857944,0.48844958
Rim-Running Athletic Bigs,Nenê Hilário,C,hilarne01,2003,80,53,2258,83,15.4,10.2,15.3,12.2,3,2.3,19.1,19.6,18.7,0.551,0.578,14.5,0.521,0,0.629,0.005,0,0,0.233,0.617,0.236,0.057,0.086,4330,2258,2.109705134,5.635651522,2.454019629,0.610497824
Rim-Running Athletic Bigs,Nenê Hilário,PF,hilarne01,2004,77,77,2504,83,14.8,6.8,16,10.7,2.4,1.2,18.9,18.6,17,0.559,0.682,12.9,0.532,0,0.713,0.003,0,0,0.213,0.581,0.19,0.117,0.108,5177,2636,2.988142946,7.273891184,3.135638688,0.266796946
Rim-Running Athletic Bigs,Nenê Hilário,C,hilarne01,2005,55,18,1317,83,15.6,9.2,19.2,10.3,1.9,2.7,16.4,20.6,19.4,0.549,0.66,15,0.505,0,0.711,0.005,0.5,0,0.207,0.596,0.161,0.109,0.13,2788,1418,0.064312275,1.915369609,0.159583618,0.226965496
Traditional Bigs,Nenê Hilário,C,hilarne01,2007,64,42,1715,83,17.8,10,19.4,7.1,1.8,2.5,16.5,22.5,19.2,0.548,0.689,14.8,0.571,0,0.748,0.002,0,0,0.234,0.636,0.194,0.097,0.072,3850,1894,2.001569388,3.972893975,1.881091766,0.03489379
Rim-Running Athletic Bigs,Nenê Hilário,C,hilarne01,2009,77,76,2510,83,18.8,8.7,18.7,7.1,1.9,3.1,14.4,22.8,18.1,0.519,0.723,14.4,0.607,0.2,0.752,0.007,0,1,0.212,0.646,0.099,0.08,0.168,6010,3035,3.038100238,7.832449404,3.278618372,9.59315e-4
Rim-Running Athletic Bigs,Nenê Hilário,C,hilarne01,2010,82,82,2755,83,18.9,7,19.1,11.6,2.1,2.2,12.2,20.9,16.5,0.58,0.704,13.2,0.589,0,0.753,0.003,0,0,0.198,0.649,0.135,0.091,0.123,5846,2924,3.62256918,9.242567116,3.973833539,-0.09086957
